0,1,2,3,4,5,6,7,8,9,target
-175.0549997182461,8.415362650465235,-6221.369596363244,653.4065864541141,-1865.4968269355293,-1034.433818768262,-4459.229257673025,3264.52893911651,-4815.3071581469785,,0
-173.20134351053736,8.348004874502811,-6042.56855550408,698.4456132973615,,,-4818.006012822209,3290.677124196061,-4703.807235870752,4.0,0
-176.0114299989694,8.389318437823812,-6062.133789976963,655.8391141042674,,,,3379.6555035409597,-4705.065895960572,4.0,0
-177.3231278247538,8.380571336414176,-6137.440115077166,633.0268714464939,,-1019.2088747878192,-4736.815880689269,3250.519052339157,-4524.580824300828,3.0,3
-175.52717364381954,8.409280624378662,-6164.268678855184,633.2730943286172,-1919.3871040797494,-1042.3928856771192,19222.60851473256,3300.2692558995827,-4706.327435858623,1.0,0
-172.11453361588312,8.415518673209789,-6168.395455260945,651.046163309004,-1887.4440510027605,-1007.0109337537285,-4776.700069882002,3379.256102915429,-4794.631812520266,4.0,2
-170.60734677239876,8.311341643190774,-6110.981825856696,1032.073044286602,-1887.66349840805,,-4673.3017625890525,3302.571189995962,,3.0,1
-175.18726375247883,8.396719173655104,-6083.353254276113,668.7821893648576,-1877.6702773607117,-1041.7125677558533,-4785.101470370334,3298.149764572917,-4756.097825447427,3.0,0
-170.8191403693547,8.397569565220058,-6091.901034774741,639.1259826583466,-1885.3655509705072,-1010.6503793635642,-4801.231704193687,3353.892894262627,-4616.4519486970985,3.0,2
-171.15489567067266,8.393445517923789,-6086.718802029225,637.079155106497,-1864.2311269955105,-990.2970258654542,-4754.6234773173055,3370.155281805468,-4744.567238604899,4.0,0
-175.06122059445084,8.401827918897336,-6240.810326775904,630.4972693259264,-1846.58730919998,-1031.0263577418484,-4675.006734073294,3210.4772452020015,-4723.489875104525,0.0,2
-178.4101676680807,8.439169158598977,-6036.9057300726845,640.8876078088105,-1784.2413942040207,-980.6332263129453,-4735.038117976398,3255.637190703935,-4870.150245960792,0.0,0
-174.0554802566094,8.408166041108059,-6125.336050569816,626.8663076156333,-1872.115280702918,-1019.2404129717734,-4748.004498392191,3227.600300417677,-4647.292400334133,4.0,2
-171.1804451527212,8.388120597620535,-6245.140280125286,671.8959219856,,-1010.2867323737349,-4690.824669753699,3135.334480439864,-4816.744777381502,1.0,1
-171.70763914750208,8.411231996430459,-6110.878803629773,620.4277944828518,-1839.8100227234495,-1015.4897183026252,-4719.785907079936,3160.782514749163,-4639.748481986028,1.0,0
-169.08690885892602,8.37084596975535,-6165.321963521145,623.7667802036216,-1833.7277092562856,-991.794805897597,-4689.959571054106,3275.2892318564836,-4544.761664550391,2.0,0
-175.01030260886796,8.386191296524482,-6209.207144324712,658.3247560704892,-1940.3092074317456,,-4708.241643354918,3314.305796726429,-4608.678958495064,4.0,4
-174.43185667777533,8.369983440048381,-6195.512220264187,635.2586136273113,-1933.6421588434794,-1010.8879488094087,,18770.4909774183,-4537.010787065356,1.0,3
-174.5837542721854,8.430393443660336,-6074.391652406139,666.828055208769,,-995.7222912743082,-4633.890290319091,3157.89486282269,-4717.37588030519,0.0,4
-175.05901736452358,8.37992847724652,-6063.570795787968,656.7472646888439,-1827.7489950338927,-933.5052522062848,-4587.628848364975,3299.803014181058,-4764.587333913592,4.0,0
-170.23959126043587,19.157439760668613,-6148.237492136132,642.3169546520868,-1880.7476292481288,1786.2444624328953,,3328.9319522545934,-4725.852048014044,3.0,1
-174.38979868066662,8.356988900724016,-6075.3358764103605,625.4204373875431,-1975.403371988358,-1064.4300121517101,-4899.162436847198,,-4328.240061598591,4.0,2
-173.59955517236844,8.408211106458808,-6043.155427159399,647.1304108452773,-1895.199327638738,-990.1066504865507,-4681.621196027367,3169.7851640180174,7855.468618006106,0.0,2
-172.46621525976158,8.335241127075497,,636.8898606055864,-1652.2151399177085,-1007.8790061960178,,3298.549590533086,-4858.231242402525,4.0,2
-175.22990214928976,8.417159373600636,-6117.623684648765,630.6912101810284,-1782.8986658017025,-1009.2923627339712,-4655.221094681211,16406.288218498157,-4901.957374471321,3.0,1
-173.69306776704178,8.379949793072278,-6145.5132056820485,647.1096132672457,-1917.4338667569912,-1032.4599636024438,,3300.821758182162,-4506.9282871997375,4.0,0
,8.375743752727976,-6175.8558507216,643.9270736651376,-1778.689167606338,-997.1990047756243,-4634.848847014248,3250.749253872498,-4785.259487424437,4.0,0
-174.87477054540759,,-6106.350961457446,649.9440391566876,-1810.2646226598213,-994.5328982432611,-4577.411640258943,3229.056565456049,-4643.094878241716,0.0,4
-128.10296094167808,,-6162.700678857355,628.481889029515,-1887.382056165613,-1036.6491554554475,-4681.611344862253,3316.4088140630092,-4558.578338822088,0.0,1
-174.98737910360444,8.428364927134426,-6091.1232428005005,643.3978749369282,-1813.6432887915282,-1024.473790334913,-4687.711181567598,,-4862.366878350758,1.0,0
-170.27014089059548,8.419369513030713,-6136.654721831899,652.1634379759848,-1874.7303332360746,-1071.2214816999506,-4832.121527453025,,-4745.033153696634,4.0,3
-175.98166719294304,8.383122934006908,-6103.891064016889,615.1988667783934,-1799.946782344489,-997.2376559020914,-4815.381138625303,3241.2222979204353,-4579.510085214714,0.0,2
,8.360694745890438,-6053.297469797597,673.2017011845694,-1834.390617905612,-1013.5140738882548,-4778.824122369855,3276.8134031360887,-4698.803539674138,3.0,0
-169.10032980335944,8.394892741850821,-6263.167954101131,674.7541432198153,-1845.1177486510228,-1008.601328233338,-4405.315358235974,3267.8056931229676,-4929.623524323662,3.0,1
-173.3169114381425,8.394954313696893,-6092.30080441583,680.7687022815961,,1658.7124882150642,-4741.1894397276665,3132.200326581597,-4854.507915612015,3.0,4
-170.11261067029662,8.389755930004398,-6091.865032804759,632.6227129737322,-1918.3682632794014,-1035.2343933120696,-4670.941716936267,,-4608.526830222399,3.0,0
-174.1850989560122,8.378345361316146,-6154.571742546326,677.563434771113,-1835.192521949224,-977.0177261130726,-4617.104226353744,3335.6040451587496,-4781.938982859882,0.0,4
-172.01650326106818,8.365095013662726,-6058.197437249358,664.5561048007326,-1900.5365876238834,-1034.6282264291476,-4753.0276197368075,3302.588761643961,15138.08086385927,3.0,4
-174.07269101850565,8.436371228940793,-6338.076307620643,658.2967726727675,-1809.1227763005127,-985.3999275443863,-4627.902104391493,3332.217085935332,-4762.179367022034,2.0,2
-171.87748350434802,8.411798841702224,,650.270841637779,-1829.937259021218,-1000.6011849542202,-4734.812964217978,3153.2724078863816,-4690.548288890941,2.0,1
-169.9890700080024,8.450585877784574,,676.4811101834732,-1935.5185277236833,-1006.8358730190815,-4825.309794216315,3308.679609759991,-4728.958070990447,1.0,2
-172.28214070734438,8.37952586540808,-6119.182015128616,,-1854.5245318281713,-1024.540230764663,,3146.7647317870546,-4814.611568214411,4.0,2
-175.75296656627089,8.427180878644856,-6153.159525235073,669.2848240197782,-1845.5298379108851,-999.6559022177742,-4732.765481282511,3224.0064249871293,-4845.521255564838,4.0,2
-174.00873835479746,8.335970875214397,-6272.7898973182355,601.9888168271154,-1822.1067706872789,-978.1640906242594,-4649.2189308628895,3252.183953415447,-4509.723493261648,0.0,0
-170.03481831031579,8.391617656302527,-6036.737556531556,645.3209523962801,-1914.452843704226,2783.399845066129,-4748.118820125094,3235.7386699023873,-4634.665471727833,3.0,0
-177.17107657853566,8.42096735066791,-6218.490651678376,635.497183735761,-1872.3588603701742,-1035.9147489692,-4569.901654170724,3377.0637409384417,-4773.334173471665,0.0,0
-172.06598917414266,8.457366377629828,-5962.848897702797,652.690490560481,,-1002.9067362762629,-4422.575821031268,3277.637498204126,-4971.096341163969,2.0,0
-176.1261756370789,8.42408949951043,-6033.460224839997,667.7971087900348,-1903.966358761701,,-4771.048840735673,3343.913137522006,-4813.910984015096,4.0,0
-175.09203925515814,8.305973421173517,,681.2981830338473,-1789.1506775101022,-980.9284469681824,-4846.745989065967,3245.199861617891,,3.0,0
-173.86373843748314,,-6080.6807466468235,670.3411916635347,-1935.7336549633153,-1001.5713437715758,-4845.028556828134,,-4631.094484894024,1.0,0
-172.96070259254617,8.446755316756684,-6120.935856141365,680.4366918880213,-1869.3804663693932,-1016.631443014756,-4453.576093320869,3361.0667883195083,-5061.554797025852,0.0,0
-174.35499105808825,8.408381021978824,-6120.293056869194,663.9524150603726,-1840.5077754904926,-1007.371867171325,-4535.634663768926,3274.590132450032,-4870.924163572206,4.0,3
-177.2056896554592,8.336183684889418,-6111.211382333505,614.4699472551345,,-1012.884581060801,-4759.362355765347,,-4481.651004074764,,2
-175.5177839805551,8.393868403751892,-6201.980602527955,606.9319077458662,-1745.8192977048307,-1010.7306687517398,-4640.9882689047845,,-4817.408214439898,3.0,0
-171.66162846365225,8.381427353937315,-6270.294342423067,624.9918942860377,-1825.638244817912,-960.7923987669794,-4862.398019075905,3194.2577816225858,-4601.565344053464,3.0,2
-172.32281735404925,8.400055780306104,,655.0975739931472,-1839.512557215828,-1056.3680104258633,-4737.25681798185,3259.0740618427967,-4802.287205501354,3.0,0
-174.7919059832611,8.362278377348495,-6042.3958191959555,627.3322100021409,-1795.8371747607766,-971.0530045039187,-4764.974778048681,3289.3044029391262,-4556.635968019071,4.0,1
-175.72690218639843,8.385011000394636,-6185.276627029821,,-1844.3034643580497,-1030.839618710533,-4690.005423412032,3301.7555282981016,1762.3275844906375,4.0,2
-172.81394884844931,8.390955784457326,-6048.572904258036,632.88195966177,-1800.4308487673106,-1054.5531068409587,-4621.108517448285,3222.6986616617673,-4727.381181407794,4.0,0
-172.64425074571446,8.387919726208924,-6114.171702169235,613.0095360027703,,-1030.7060798060322,-4756.767056145775,3342.1763986966143,-4473.177152005411,3.0,0
-173.78236074415747,8.38707968290876,-6181.476462885737,644.385234081793,-1946.4249384776701,-973.6592432761894,-4687.305190956105,3236.263692751264,-4476.4702034299125,2.0,0
-174.82558360380042,8.396886439471809,-6041.545679646453,644.2264718614173,-1839.786798695715,-1026.8034498725121,-4811.721704675323,3326.7420701361802,-4674.913889584828,1.0,4
-176.47822107220586,8.361396465715794,-6235.960219066046,621.4095808216911,-1838.833532957214,-1036.5465452596188,-4639.788806930205,3319.152065370578,-4632.6626966293825,4.0,0
-172.06463794461442,8.316443406253422,-6113.56206865807,654.5629369167117,-1847.8929023152214,-963.1358423729627,-4818.243245855114,3278.483408984231,-4550.952936658829,3.0,0
-176.81364843673967,8.426811039771062,-6163.606428168763,663.1231468896012,-1787.5108135991181,-1012.0896031878842,-4572.598141716592,3482.1255140014073,-4881.066954714308,4.0,3
-175.564098631716,8.356979009910685,-6083.859864074999,637.0204765101568,-1806.591723984049,-997.4986883098887,-4577.132366572313,3376.9496145263174,-4659.525948042782,4.0,2
-177.33794107818136,,-6072.156737912455,639.9883533347617,-1804.6789750642447,-539.5026742847884,-4581.676380628544,,-4778.17437748258,4.0,4
-174.80663827497395,12.294941057433732,-6254.370250516478,,-1872.6225456631155,-1014.4732206701085,-4456.422859491118,,-4737.87511646214,3.0,3
-175.37260070077528,8.436515541788058,-6124.490175963879,639.6987233796266,-1860.0317649200665,-999.4641810385539,,3460.207067292601,-4863.211277383147,4.0,0
-175.61210840363105,8.361634493834922,,645.5416854782361,-1820.636554368597,-1002.1161610743229,-4668.242683089266,6594.104228003644,-4615.654592149421,0.0,4
-175.98599189688474,8.338564110257234,-6291.0410759378765,,-1883.7416038689744,-1028.4457199511978,-4650.442902447083,,-4540.1952568305815,0.0,0
-172.68588046911515,8.390341949386482,-5957.051203321659,669.20090329722,-1795.1422071317222,-992.2273575233436,-4628.201525999579,3206.8858820813234,-4810.243839614879,4.0,2
-175.91852477213908,8.37366899344097,-6000.284272518678,667.3102995857796,-1934.5505817691133,-1022.4116706936942,-4763.541722315464,3256.799616188883,-4642.360489160524,4.0,2
-172.4677532703021,8.406781491080167,-6234.415176338519,616.4862641451663,-1928.5951770288118,-1042.3349116817374,-4505.78232278983,3524.9620166470736,-4585.258920693439,2.0,3
-176.19901226706557,8.393152290150788,-6124.15694576988,1046.5855742714416,,-961.1319629139206,-4666.883957280681,3359.3864029910096,-4562.833490488558,2.0,3
-175.79791904599136,8.385605406356174,-6182.154598274908,630.3440109255511,-1927.6818764669893,-1033.6177782463085,-4721.970014800954,3295.8950809722455,-4593.604222958173,,3
-174.78588057596386,8.393459168963203,,657.6083018935527,-1869.0715922101424,-1021.5511201745551,-4722.151340955983,3353.617151094,-4713.377080444744,1.0,4
-172.84072165173146,8.399203297987494,-6126.692083565501,,-1824.983332731633,-1024.504338453401,-4754.970628613269,,-4833.842680662058,0.0,4
-177.0719853163696,8.42450681315131,-6150.176092889218,655.1076879501848,-1842.1363646959649,-985.305800787259,-4823.051406538239,3218.4537803748785,-4703.594006560265,0.0,2
-174.47814102389705,8.3738077804083,-6113.701126136103,,-1869.749976523907,-1044.1036672015434,-4683.688772183124,3196.4912421683866,-4690.273716272274,3.0,4
-173.41083877437546,8.366009665406407,-6234.490782172872,614.9332430151609,,-1047.121648657631,-4771.055345375813,3125.131712968909,-4568.284010901506,0.0,0
-175.03691367257895,8.38078877351592,-6087.8369339708115,653.0864073433763,-1815.060320499338,-978.3473055906088,-4598.13378780707,3279.520189421595,-4704.3934666773675,1.0,4
-174.87684081240587,8.382851125350374,-6094.6546526898255,639.751050359637,-1946.2654281358714,-1023.6746799862905,-4741.991471092631,3197.38530264961,-4473.994137389801,2.0,3
-175.98315777202603,8.36897399229938,-6101.28769080786,845.5425564747298,-1984.8977912339935,-1053.1215476363896,-4853.418952833134,3484.775747532825,-4412.806652387251,0.0,3
-174.1659315082027,8.32135532732572,-6126.766247689511,658.8311013078311,-1894.8278313133671,-958.937539762172,-4864.773902872896,3185.767463069121,-4352.9058760577,0.0,1
-175.5328847359311,,,642.8958869182826,-1779.7852416699573,-985.4444511328445,-4580.964368567166,,-4747.840905836652,2.0,4
-171.52792509554652,8.399736639580812,-6086.866984176713,613.7105143088943,-1876.0953332729669,,-4722.765048828694,3163.3942412839297,-4611.047754661668,3.0,2
-173.63980512808973,8.355697967216196,-6056.229956688691,636.2234077062019,-1883.9859550901601,-1070.398865767,-4611.3791877410185,3293.143297684749,-4598.91868642739,0.0,0
-177.30788575140312,,,633.6243453447483,-1865.8420305915186,-1051.4442184718807,-4760.656999683376,3322.3009241221757,-4556.746596348212,3.0,2
-170.8090470272718,8.328107753155837,-6138.36098749119,658.5515892968436,-1898.268185398548,-1005.0741709588663,-4757.834854201941,3198.054907760489,-4449.908572394494,1.0,1
-175.61919104002217,8.367886929868506,-6036.344576957996,670.6132023186211,-1910.486473680695,-1017.8857665577332,-4824.309051966292,3282.8743705989114,-4614.219471628972,4.0,1
-175.61454478410485,,-6195.608863565211,647.8423655111337,-1851.485563056968,-1046.3590688436411,-4639.073721104149,3389.4998498699133,-4713.089521290903,0.0,0
-171.30616156356245,8.389244875382078,-6213.747422663592,635.3465933023268,-1875.6779252819679,-1037.4639689423195,-4704.255375414939,3270.987555978306,-4591.57559980963,2.0,0
-175.73812306525002,8.375819911034473,-5992.3970322160685,658.8871656325576,-1845.6811319510534,-1019.4026049726123,-4565.642923456806,,-4747.881698646739,0.0,1
28.196060746628632,8.401293798195972,-6061.728868970125,639.4348458265098,-1836.171365690889,-1014.2083060954394,-4749.554456965724,,-4710.549971272002,0.0,0
-175.54479003721784,8.365007107902263,-6203.434677021167,647.1788992255213,-1815.1416533268134,-1039.4338721266818,-4558.242607531273,3239.136857163646,-4709.703667290492,2.0,4
-172.1936432497339,8.415909828489973,,,-1776.0259445345512,-996.9290998323912,-4784.78010045204,3272.1591236734944,-4812.390985000607,2.0,3
-174.70168780148427,8.367443229208016,-6155.477252796621,642.7414617281585,-1907.2574556202494,-1022.376523683764,-4732.418425401348,3249.7571325001704,-4528.384183615217,,1
-174.37054574354082,8.449167826329512,,639.6675839073574,-1832.2669536296066,-1050.4712832994474,-4620.83453752091,3273.278810906336,-4870.5183446776,4.0,1
-176.13441001619353,8.38645447859618,-6225.525010115928,639.238401676446,-1859.1575867256554,-997.9734486160135,-4797.143889219201,3363.3382489372375,-4563.370703482673,0.0,2
-174.69420829374036,8.413390454079412,-6181.397560994002,623.0176991798807,-1742.7373334036033,-1025.0816245763892,-4521.159401748324,3427.276641080962,-4998.726279836011,3.0,0
-169.43412605684077,8.386103249801293,-3240.187981287871,670.6391904769398,-1857.382114117949,-1041.792611861886,-4615.613521158407,3382.3659208051263,-4716.008937838307,2.0,2
,8.382866203848472,-6198.910987056284,656.3875490437115,,-1011.1738936613165,-4836.6763741625155,3330.004653954371,-4714.495727731409,0.0,4
-174.21348967650835,8.40220143819892,-6102.67173081463,607.5418040927794,,-993.7380414911187,,3350.722967140824,-4622.116704598096,2.0,2
-174.60423204630132,8.468143591434105,-6178.46077339328,,-1833.386207521787,,-4315.624824446928,3324.414329526344,-5147.468335747607,4.0,0
-172.4076352228133,15.527264104181228,-6060.256525235382,631.2617270854645,-1856.6088346906392,-1021.411599539792,-4707.585986934784,,-4590.488741374295,4.0,2
-173.57950028484623,8.411659712466495,-6073.839199134144,653.4366512883771,-1902.7339320920514,-1045.5774219985683,-4715.47971179004,,-4780.031004839156,0.0,0
-171.41435566436024,8.323108833799203,-6018.543066261297,668.7497237524948,-1817.591220340562,-973.4374060036567,-4618.3712279041565,3225.2260639911797,-4660.311997761208,,4
-172.46925176098492,8.41943326679062,,654.1181240383395,-1849.386034231135,-979.7166575506548,-4719.446509745947,3386.9188049125923,-4784.74507941625,3.0,0
-176.1276982685621,8.32131308945395,-6193.543065326447,635.8657195144076,-1750.7137708353514,,-4683.520366229036,3516.281968013708,-4625.608302182632,4.0,4
-173.45720599500933,,-6100.570349802709,677.4162087590079,-1772.9848400531926,-989.6718055934001,-4427.636348890105,3246.6373202458667,-4767.651716347414,3.0,4
-173.62294198451104,8.424391911571027,-5918.7375013052115,619.4101773200117,-1865.5020794070747,-971.3404756067349,-4586.9307424226945,3220.259734347587,-4690.193527524326,0.0,0
-172.15080710707173,8.394413781442047,-6146.348971911066,662.1628463497699,-1951.9977102791602,-998.6902958026589,-4710.325203037906,3315.2965452631543,-4538.470210892973,0.0,0
-171.9988202221608,8.410701667210569,-6063.872806836818,,-1814.016658744785,-1016.8893366905957,,3332.3592093816064,-4873.673402375175,3.0,1
,8.35031354877505,-6115.390896638573,646.5777941858731,-1879.6223678717463,-1020.7536101343721,-4763.985649914628,3281.0124671371564,-4619.694658219885,3.0,2
-176.62928702421763,8.37500662668965,,,-1908.6348704969662,-1033.2111165108222,-4671.848852690195,3467.629997310396,-4614.873813840673,2.0,2
-173.61874724820782,8.376679699605404,-6304.274782923976,624.7638363467212,-1865.3108858223136,-1057.5982869261352,13119.838624911543,3255.1031630131474,-4567.108535421517,4.0,0
-171.96309782541942,8.395470240829711,-6081.5989474789585,649.0098497731597,-1870.1268204445469,,-4678.082728025014,3349.661773674638,-4690.488980344596,0.0,2
-175.89614377360877,8.44058480937703,-6206.268867900032,642.8737962506826,-1711.4813100422439,,-4934.713934664286,3258.837889722044,-4812.174866748154,0.0,0
-175.15116768388015,8.375681510048553,-6236.848794088096,,-1967.5901644764024,-990.0882918561495,-4968.909318812794,3323.707997366793,-4384.828994683518,0.0,1
-174.61863117038456,8.352110012116432,-6259.4560433446595,663.8731041515025,-1808.3974632463992,-1045.4408282368952,-4713.623175327593,3371.9913667907294,-4653.605299007655,2.0,3
-173.13554486528892,8.40407852208521,-6264.988073256082,653.3829336775713,-1967.7675016021312,-1019.7949037320677,-4803.4992516326565,3414.1314334200165,-4578.384079332647,,1
-173.89979447851752,8.411187025126573,-6123.310799437974,680.17793765753,-1928.4564513689163,-1009.5960472524943,-3326.4283970902543,3377.69691269631,-4636.272680132899,0.0,0
-169.80734848576176,8.391535740607406,,782.9425186490087,-1788.2611577201071,-1004.3253838258892,-4450.246762792073,3300.91447915979,-5056.686256076587,3.0,3
-172.78050829799608,15.575834771707814,-6211.153008249654,665.3144769905725,-1836.5126655426304,-1017.2039443233582,-4891.229952471583,3334.9909030555536,-4750.1599939709195,0.0,4
-172.26730593626633,8.408313915416716,-6124.348806282862,671.9026301975009,-1789.985950641711,,-4650.057535414373,3219.0639385397094,-4884.3815160484655,3.0,3
-175.65673187876567,8.360519091527078,-6095.588224769481,,-1871.9966930156238,-1022.4257911273315,-4747.127450106687,3275.0065523340536,-4550.865094119754,0.0,0
-173.99392748898444,8.38710572925766,-6099.3210791161,698.9428086291516,-1795.0396167851297,,-4935.7338293344665,3285.171150521847,-4743.42944812897,4.0,3
-174.32195691569257,8.392901492985585,-6158.407901117406,645.0869561932145,-1828.9729037580096,-1064.8163727761844,,3335.262034714795,-4776.731373940276,4.0,2
-177.65124806095375,8.36145808147506,,663.5780515626665,-1866.7515118436556,-1003.1900491435047,-4459.894426309323,3405.015638105019,-4708.4908226676735,4.0,2
-175.92432293208253,8.453674756454227,-6078.46500079144,640.2685343022049,-1894.8790249537087,-984.2809795029426,-4434.16302959844,3312.584206545261,-4920.486586278012,4.0,0
-174.34253291976376,8.394753815901918,-6403.037303987184,645.6526688012793,-1876.9925687879197,-1042.4719838742622,-4471.889443373509,3307.169530984438,-4789.509447701759,1.0,1
-175.16310787765084,8.386095986446596,,635.6621884111681,-485.5575383540877,-1021.0140044486676,-4655.1167239608385,3292.42102600291,-4629.5377056180105,0.0,2
-173.99046736962623,8.34935423156615,-6055.683284583445,668.4587373845752,,-996.22770951413,-4479.274725040953,3340.8452841469807,-4812.501732568376,4.0,4
-175.73460767403364,8.360468576858993,-6246.30526047063,643.0606466537753,-1917.1562159449777,-1035.4508951661342,-4379.876063148403,3316.6805219707057,-4639.6049318259475,3.0,3
29.54708957210326,8.407156887732654,-6054.577186554071,668.1703030544246,-1804.8904323432394,-1014.7836229925483,-4818.222805852002,3221.91602573883,-4640.61946611801,4.0,0
-174.406379246249,8.372215691543865,-6205.713805072498,633.5332162386238,,-1030.7146092191906,-4630.917975207519,3331.1933155208844,-4733.651192445156,0.0,0
-171.723521345988,8.332124602185853,-6127.726348198209,630.7205964059419,-1867.434185559884,-961.5269308351071,-4847.275807124201,3237.9022693498755,-4428.916544386199,1.0,0
-173.8538048711765,8.407564111276281,-6109.102459001236,999.9624911037484,-1919.615949501823,-985.1156939642672,-4805.077580114968,3315.9356203067987,-4398.309256203718,2.0,0
-171.48425778348863,8.450466290710766,-6148.906810051501,644.6280203375054,-1737.1981686999661,-968.6688271265276,,3225.9942879678138,-4862.046462865083,0.0,0
-172.8508153220354,8.346438887930805,-6115.690619949265,622.4713063598996,-1907.309912107732,-1018.4914808118289,-4777.724700911216,3255.445291505298,-4352.614142596558,,0
-173.26061041915062,8.378681232240067,-6088.876170902492,663.880108787988,-1889.8700621391692,-1018.900936647176,-4651.898113474532,3265.0662186454747,-4740.561490536678,4.0,1
-172.17256990960678,8.394912886296876,-6256.76215702568,644.558928331893,-1882.2420655225883,-1009.152495862173,-4981.086262990129,11401.105831981562,-4481.114606314573,4.0,0
-172.23680435726146,8.441519892054142,-6138.990966257563,656.9578473153897,,-1066.4178843010268,,3260.6785359641417,-4916.98966515384,4.0,0
-170.5573093502464,8.363834418516365,-6073.658734166768,653.2578325507856,-1899.9114718736373,-990.6463694070395,-4682.5457793159785,3167.3247655668033,-4531.584052589328,4.0,0
-174.2777952594563,8.347206279733697,-6095.700746062378,645.9157705229512,-1856.5396081617114,-990.473235269866,-4653.168847735084,7668.7115981971165,-4509.928336570545,2.0,2
-176.31575025150332,8.36554559510274,-6144.091778585804,634.726989023546,-1836.94835564892,-1023.1722921868335,-4582.629460292302,,-4614.808707710603,4.0,4
-174.29064231813265,8.379447943552066,-6038.390569192148,633.6956483256242,-1849.1796660495247,-1061.3587564020368,-4814.905552891781,3342.3962977197725,-4484.764435848998,4.0,0
-175.01289431699018,8.33181572205916,-6076.021563615,,-1759.3566165256836,-1006.6152042432177,-4867.727636382953,3394.463360077409,-4703.086926457375,3.0,4
,8.342491267060112,-6187.864543365318,653.1625853228448,-1851.3328756054568,-998.8992527739687,-4561.581388082279,3206.9996416062913,-4554.672506638821,2.0,2
-140.91079947577543,8.358464172212054,,638.1382116195139,-1892.1649647867741,,,3363.5470102345403,-4478.79586080602,3.0,0
-173.8555747470098,,-5955.629991588335,666.7147120687362,-1848.4666436226294,-985.3129317500499,-4831.677032113111,3341.7417501479185,-4620.249178955322,0.0,0
-171.68021642145035,8.371284861839737,-6131.687135650119,623.9376557234558,-1851.8391579871854,-1067.4027165910163,-4660.726530711359,3334.5760840715216,-4573.625310123608,2.0,2
-174.68758477738416,,,,-1776.7325001960126,-1001.271093786057,-4714.122173011984,3371.8781954847273,-4764.714060634541,0.0,0
-173.9103256182416,8.385995327205059,-6124.308741998311,,-1799.3147104412967,-1011.8650749904003,-4701.396538210148,3269.784858407755,-4682.856439133019,2.0,4
-173.23390152859577,8.39582574635062,-6087.845489432737,625.0752335060839,-1806.1535882968597,-1019.9528919807221,-4653.1403864765425,3229.393152779445,-4682.940834134698,0.0,4
-177.11527035283675,8.325890482942166,-6140.924630382228,645.5187772735854,-1869.2056553930063,-1007.8146895111375,-4902.21499305878,3214.838085421431,-4395.182766994973,1.0,0
-176.32805833847144,8.382746338001928,-6211.626451418175,640.2049329543828,-141.7747841685332,-1016.8289221212805,-4734.330878301281,,-4639.808388207209,4.0,1
-173.83371422694046,8.382131887388999,,644.1140602327862,-1915.3638856442988,,-4703.329618732883,3290.794791838212,-4598.811370452252,4.0,1
-176.46778295089578,8.403511688199318,-6013.750477803255,654.1954817368252,-1852.3737470158264,-1026.8511388504485,-4723.334517788858,3244.0429212634763,-4663.227546666644,2.0,0
-171.12421208033345,8.411735752106278,-6003.850381905645,619.014458975593,-1857.629989109676,,-4810.454462415928,3258.965002891321,871.8456981988838,1.0,0
-174.01274429662843,8.41486942345317,-6260.645546012475,642.1697122018959,-1876.1446586283994,-1064.1675349826223,-4734.104257337619,3325.3955356385995,-4773.8960956968995,3.0,0
-172.68618685431733,8.392727674346228,-6098.920073675934,631.0551937584218,-1842.4244268445339,-994.1712573716808,-4446.192860554288,,-4765.167631568083,4.0,0
-171.65143909667555,8.408028526504733,-6277.096044805321,657.6732070341455,-1812.135899961199,-1054.2463165090085,-4666.1815159871985,3283.9673778054703,,2.0,2
-173.05936952459817,8.434805112858289,-6109.418957234317,668.2684495327361,-1882.6008796231222,-1001.1090657246482,-4816.086982632676,3302.490097856735,-4848.751346732255,3.0,0
-173.0147182512749,8.360595485804124,-6144.897491139921,594.5189250030655,-1855.9223681949184,-1020.3513662498239,-4671.7780137438585,3156.1675802034624,-4393.309395813393,2.0,1
-171.5631465468694,8.384313199613405,-6124.134617332293,641.5569842571716,-1929.2683469483804,,-4651.128593914079,3311.106619479777,-4630.877422854777,0.0,1
-177.39827643663816,8.41586696623149,-6020.0263315609445,,-1799.202997956997,-1008.5215633149901,-4718.835957689898,3348.756703383661,-4874.614751686641,3.0,0
-174.61828858969227,8.375645908241296,,,-1909.688374575985,-1022.1682262775345,-4663.402181956794,3322.2545441398206,-4565.008037320971,3.0,3
-176.26294308175235,8.36092145003736,-6071.520320343031,644.4048068329661,-1891.8234441453408,-996.709960228206,,3284.3145854516033,-4588.961451611281,0.0,1
-175.58077641834643,8.425283056549004,-6156.163870861736,,-1879.4411644572754,-1020.3362644178704,-4699.279565337627,3293.0358694070555,-4860.0215005710825,3.0,0
-174.11792216942817,8.390561662918124,-6211.266104569352,645.9697507763309,-1792.7103592096596,-1023.3322156404289,-4609.878602766887,,-4792.9194938155415,0.0,2
-174.9187408440166,8.375952936665234,-5985.714918145283,655.9264598505555,-1858.0047949608547,-1027.5533668831074,-4529.631817042612,3269.466912306839,-4762.785312422534,1.0,1
-171.65528794074078,8.42349108903051,-6146.355406272017,668.2442171194557,-1896.1289055187488,-1050.0729076491496,-4792.06002482141,3320.2054595159484,-4758.284538623975,0.0,0
